TransactionID,CustomerID,ProductID,Quantity,Price,TransactionDate
T00581,C1633,P446,7,349.49,2025-02-05
T00582,C1000,P211,1,121.64,2025-06-29
T00583,C1521,P284,6,145.89,2025-05-22
T00584,C1592,P137,6,372.58,2025-03-15
T00585,C1122,P153,7,253.73,2025-01-13
T00586,C1967,P217,10,123.16,2025-05-18
T00587,C1921,P131,7,44.83,2025-03-26
T00588,C1402,P145,2,17.85,2025-01-06
T00589,C1297,P575,4,80.4,2025-03-06
T00590,C1673,P411,8,319.53,2025-06-24
T00591,C1159,P564,10,99.08,2025-06-18
T00592,C1029,P301,2,491.12,2025-05-27
T00593,C1516,P447,6,211.16,2025-01-02
T00594,C1659,P428,7,333.26,2025-03-20
T00595,C1599,P332,3,279.0,2025-03-26
T00596,C1589,P111,2,141.47,2025-04-29
T00597,C1783,P235,6,148.85,2025-04-14
T00598,C1590,P434,5,314.81,2025-05-03
T00599,C1108,P285,2,136.31,2025-03-14
T00600,C1535,P479,10,251.47,2025-04-21
T00601,C1867,P199,2,229.16,2025-04-24
T00602,C1187,P203,10,482.72,2025-04-23
T00603,C1619,P299,8,412.37,2025-05-13
T00604,C1427,P168,5,71.27,2025-05-14
T00605,C1172,P299,5,24.59,2025-01-17
T00606,C1511,P336,6,57.89,2025-01-03
T00607,C1903,P548,5,224.54,2025-03-08
T00608,C1967,P140,6,418.91,2025-04-27
T00609,C1493,P411,2,488.09,2025-05-27
T00610,C1476,P597,5,120.83,2025-04-14
T00611,C1840,P239,5,380.11,2025-02-03
T00612,C1170,P336,7,382.97,2025-03-26
T00613,C1417,P171,2,220.26,2025-06-23
T00614,C1429,P561,1,436.03,2025-02-08
T00615,C1675,P114,1,347.98,2025-01-16
T00616,C1631,P567,5,412.55,2025-05-11
T00617,C1323,P227,4,96.76,2025-06-02
T00618,C1399,P116,10,157.06,2025-01-25
T00619,C1281,P312,6,188.25,2025-06-05
T00620,C1301,P432,9,174.68,2025-03-30
T00621,C1617,P185,1,245.22,2025-05-07
T00622,C1704,P592,6,251.65,2025-03-19
T00623,C1994,P267,2,330.3,2025-02-22
T00624,C1359,P182,8,401.23,2025-06-20
T00625,C1097,P392,7,320.21,2025-01-28
T00626,C1539,P238,7,450.48,2025-05-07
T00627,C1828,P323,5,243.55,2025-06-29
T00628,C1642,P261,6,84.14,2025-03-30
T00629,C1658,P411,9,289.33,2025-04-02
T00630,C1351,P136,1,322.09,2025-05-23
T00631,C1909,P565,1,170.05,2025-04-23
T00632,C1509,P326,7,448.39,2025-06-24
T00633,C1747,P210,6,267.98,2025-06-11
T00634,C1289,P326,4,297.45,2025-02-28
T00635,C1814,P242,9,426.73,2025-04-11
T00636,C1034,P381,4,318.97,2025-02-04
T00637,C1816,P252,3,220.18,2025-05-25
T00638,C1775,P495,9,51.17,2025-06-07
T00639,C1371,P101,6,40.7,2025-05-03
T00640,C1279,P478,3,130.4,2025-05-01
T00641,C1674,P145,2,480.59,2025-01-07
T00642,C1277,P251,10,77.66,2025-01-21
T00643,C1585,P292,2,83.86,2025-02-19
T00644,C1903,P349,1,270.73,2025-01-23
T00645,C1880,P341,9,271.68,2025-01-20
T00646,C1453,P523,2,64.63,2025-06-16
T00647,C1434,P596,8,30.18,2025-04-08
T00648,C1605,P421,5,369.32,2025-04-20
T00649,C1526,P340,6,357.42,2025-06-20
T00650,C1043,P394,2,350.92,2025-04-11
T00651,C1188,P397,4,15.15,2025-01-28
T00652,C1319,P437,3,378.21,2025-02-17
T00653,C1382,P412,10,279.84,2025-03-19
T00654,C1936,P318,10,416.23,2025-06-19
T00655,C1468,P399,1,129.09,2025-01-08
T00656,C1825,P236,2,49.34,2025-01-08
T00657,C1009,P408,2,299.31,2025-05-12
T00658,C1431,P460,8,282.16,2025-01-02
T00659,C1139,P198,5,17.94,2025-01-18
T00660,C1490,P469,10,484.27,2025-03-19
T00661,C1647,P474,3,374.73,2025-03-26
T00662,C1737,P514,7,164.65,2025-02-28
T00663,C1268,P236,7,137.32,2025-05-24
T00664,C1752,P487,2,48.0,2025-05-04
T00665,C1605,P464,2,283.6,2025-01-22
T00666,C1318,P453,1,27.16,2025-03-23
T00667,C1392,P349,1,389.72,2025-06-03
T00668,C1027,P226,2,465.33,2025-02-23
T00669,C1952,P312,8,261.46,2025-04-17
T00670,C1121,P270,2,418.66,2025-03-29
T00671,C1475,P114,1,427.16,2025-04-19
T00672,C1377,P132,1,311.57,2025-03-21
T00673,C1488,P482,5,29.99,2025-04-18
T00674,C1060,P351,7,49.59,2025-04-30
T00675,C1700,P405,5,433.31,2025-03-31
T00676,C1545,P188,9,258.47,2025-03-05
T00677,C1053,P189,9,361.66,2025-01-23
T00678,C1567,P213,4,160.59,2025-04-11
T00679,C1120,P296,9,11.07,2025-05-07
T00680,C1366,P288,5,498.5,2025-01-06
T00681,C1909,P242,9,359.32,2025-02-10
T00682,C1881,P149,5,307.92,2025-03-07
T00683,C1519,P367,3,30.93,2025-02-24
T00684,C1381,P339,6,243.56,2025-03-10
T00685,C1674,P562,4,170.43,2025-03-06
T00686,C1512,P307,9,305.95,2025-05-06
T00687,C1748,P151,3,326.64,2025-01-31
T00688,C1551,P269,8,129.41,2025-01-10
T00689,C1383,P266,6,42.32,2025-06-21
T00690,C1187,P468,8,174.86,2025-06-02
T00691,C1379,P240,4,294.06,2025-03-27
T00692,C1201,P282,3,222.9,2025-05-23
T00693,C1466,P385,2,21.3,2025-06-12
T00694,C1781,P457,9,205.52,2025-02-09
T00695,C1456,P258,1,308.29,2025-05-31
T00696,C1753,P188,5,403.82,2025-04-07
T00697,C1560,P552,7,491.36,2025-01-16
T00698,C1715,P154,3,19.5,2025-05-25
T00699,C1923,P484,3,95.41,2025-04-06
T00700,C1545,P233,5,288.54,2025-04-23
T00701,C1756,P549,2,474.63,2025-05-22
T00702,C1878,P486,5,498.56,2025-04-30
T00703,C1016,P413,8,484.22,2025-02-15
T00704,C1828,P341,7,480.28,2025-05-22
T00705,C1833,P124,1,298.79,2025-01-29
T00706,C1494,P547,1,95.85,2025-05-16
T00707,C1062,P459,3,485.28,2025-01-01
T00708,C1224,P370,3,115.07,2025-05-18
T00709,C1607,P162,3,415.51,2025-03-09
T00710,C1241,P428,3,105.22,2025-04-03
T00711,C1933,P506,3,204.72,2025-03-17
T00712,C1364,P480,8,274.8,2025-01-12
T00713,C1349,P424,7,314.37,2025-01-03
T00714,C1141,P213,10,472.2,2025-03-30
T00715,C1478,P499,8,126.68,2025-01-10
T00716,C1481,P561,10,495.45,2025-03-13
T00717,C1328,P226,8,333.01,2025-01-04
T00718,C1843,P574,7,139.67,2025-05-02
T00719,C1091,P118,7,230.55,2025-02-03
T00720,C1892,P166,2,248.04,2025-03-04
T00721,C1168,P312,8,419.7,2025-03-30
T00722,C1875,P128,5,58.05,2025-03-11
T00723,C1327,P583,7,458.14,2025-03-10
T00724,C1643,P398,10,108.19,2025-01-31
T00725,C1005,P207,2,78.75,2025-06-07
T00726,C1992,P434,5,22.61,2025-01-27
T00727,C1687,P590,5,435.81,2025-04-30
T00728,C1371,P292,10,401.39,2025-04-21
T00729,C1687,P192,7,408.5,2025-01-05
T00730,C1265,P372,6,357.23,2025-02-21
T00731,C1514,P185,5,438.06,2025-05-02
T00732,C1955,P344,8,444.76,2025-03-07
T00733,C1982,P391,5,432.51,2025-05-10
T00734,C1469,P390,9,401.18,2025-01-01
T00735,C1362,P288,10,430.85,2025-01-01
T00736,C1957,P428,3,28.64,2025-05-31
T00737,C1466,P571,6,134.08,2025-02-28
T00738,C1047,P418,9,310.5,2025-05-26
T00739,C1859,P393,3,334.68,2025-04-27
T00740,C1113,P204,4,420.81,2025-04-30
T00741,C1923,P531,9,389.7,2025-06-11
T00742,C1872,P177,2,156.8,2025-04-15
T00743,C1918,P559,2,111.19,2025-03-23
T00744,C1068,P166,4,329.13,2025-02-19
T00745,C1005,P488,3,323.01,2025-06-17
T00746,C1342,P258,6,91.5,2025-01-28
T00747,C1826,P343,1,37.14,2025-01-05
T00748,C1268,P356,1,204.93,2025-02-26
T00749,C1664,P496,8,148.13,2025-04-13
T00750,C1442,P316,4,424.97,2025-03-19
T00751,C1287,P255,5,11.82,2025-01-18
T00752,C1390,P242,1,258.04,2025-03-16
T00753,C1645,P423,4,246.01,2025-01-19
T00754,C1180,P197,6,31.98,2025-05-10
T00755,C1519,P446,3,460.74,2025-04-30
T00756,C1922,P248,7,280.07,2025-05-18
T00757,C1521,P116,7,226.55,2025-06-16
T00758,C1119,P146,2,349.47,2025-01-14
T00759,C1579,P311,8,436.39,2025-01-28
T00760,C1567,P581,7,360.33,2025-06-25
T00761,C1559,P213,5,134.51,2025-04-06
T00762,C1604,P571,5,236.08,2025-03-03
T00763,C1297,P300,2,102.3,2025-05-25
T00764,C1052,P338,5,455.79,2025-06-17
T00765,C1673,P170,9,177.97,2025-04-11
T00766,C1049,P356,3,406.0,2025-05-12
T00767,C1821,P181,7,127.81,2025-06-16
T00768,C1710,P384,8,154.93,2025-06-02
T00769,C1930,P194,9,251.03,2025-04-02
T00770,C1054,P362,10,132.62,2025-06-04
T00771,C1153,P174,10,29.29,2025-01-03
T00772,C1816,P130,9,371.91,2025-03-19
T00773,C1264,P261,8,475.77,2025-06-07
T00774,C1216,P503,4,339.33,2025-02-28
T00775,C1574,P212,8,482.88,2025-05-24
T00776,C1712,P579,4,202.83,2025-06-30
T00777,C1794,P328,10,245.81,2025-01-30
T00778,C1987,P453,9,468.99,2025-06-14
T00779,C1376,P397,1,498.52,2025-06-11
T00780,C1701,P510,9,361.9,2025-05-30
T00781,C1286,P335,9,484.92,2025-01-25
T00782,C1149,P108,6,48.55,2025-03-28
T00783,C1232,P116,6,78.51,2025-03-08
T00784,C1946,P462,5,496.57,2025-04-18
T00785,C1988,P137,5,253.55,2025-05-01
T00786,C1453,P198,4,69.7,2025-06-29
T00787,C1237,P463,8,161.87,2025-02-26
T00788,C1489,P416,10,430.45,2025-06-28
T00789,C1027,P279,7,105.86,2025-03-02
T00790,C1668,P377,4,308.15,2025-05-06
T00791,C1149,P501,10,439.97,2025-05-08
T00792,C1504,P567,4,240.02,2025-06-15
T00793,C1471,P536,1,199.02,2025-01-03
T00794,C1997,P312,6,286.54,2025-04-24
T00795,C1573,P245,2,129.82,2025-06-16
T00796,C1458,P113,5,390.9,2025-03-01
T00797,C1418,P374,2,173.42,2025-03-24
T00798,C1867,P381,6,311.1,2025-01-02
T00799,C1974,P116,7,127.88,2025-05-07
T00800,C1616,P285,9,439.79,2025-01-14
T00801,C1500,P485,2,446.12,2025-02-14
T00802,C1006,P222,5,118.1,2025-06-02
T00803,C1984,P384,9,48.93,2025-04-26
T00804,C1416,P356,1,464.79,2025-04-15
T00805,C1021,P129,1,450.0,2025-04-04
T00806,C1614,P168,5,441.71,2025-06-09
T00807,C1746,P410,7,249.72,2025-05-09
T00808,C1302,P354,7,283.27,2025-03-03
T00809,C1899,P302,8,58.07,2025-04-07
T00810,C1546,P362,1,181.53,2025-01-04
T00811,C1111,P412,10,14.86,2025-03-02
T00812,C1930,P286,4,222.02,2025-04-01
T00813,C1652,P192,5,89.75,2025-02-26
T00814,C1365,P287,2,241.74,2025-02-16
T00815,C1957,P293,7,229.74,2025-06-25
T00816,C1235,P390,10,404.21,2025-01-28
T00817,C1197,P144,9,228.34,2025-05-16
T00818,C1332,P389,1,452.7,2025-03-05
T00819,C1842,P372,8,78.71,2025-05-12
T00820,C1498,P488,6,78.66,2025-06-27
T00821,C1789,P411,10,190.63,2025-05-31
T00822,C1803,P406,10,196.05,2025-05-27
T00823,C1274,P405,9,319.13,2025-02-05
T00824,C1162,P131,1,405.32,2025-06-09
T00825,C1349,P313,4,228.41,2025-03-05
T00826,C1017,P419,6,459.18,2025-01-24
T00827,C1093,P102,4,141.62,2025-04-15
T00828,C1058,P285,5,480.75,2025-04-23
T00829,C1112,P253,2,371.6,2025-02-21
T00830,C1633,P286,10,115.72,2025-04-28
T00831,C1024,P203,7,474.15,2025-03-30
T00832,C1237,P365,4,177.2,2025-05-04
T00833,C1084,P475,6,442.0,2025-03-13
T00834,C1515,P207,3,193.54,2025-06-06
T00835,C1254,P535,7,299.15,2025-04-12
T00836,C1868,P594,8,65.48,2025-02-03
T00837,C1671,P176,3,278.4,2025-03-09
T00838,C1597,P563,10,366.24,2025-01-13
T00839,C1297,P553,5,67.71,2025-03-29
T00840,C1221,P277,10,100.68,2025-02-01
T00841,C1855,P397,3,182.11,2025-04-01
T00842,C1199,P553,7,182.68,2025-06-18
T00843,C1134,P471,1,353.2,2025-05-09
T00844,C1700,P210,1,262.36,2025-06-21
T00845,C1816,P257,10,173.5,2025-05-09
T00846,C1226,P571,1,345.71,2025-05-28
T00847,C1059,P314,3,381.36,2025-02-23
T00848,C1170,P203,7,295.08,2025-03-01
T00849,C1643,P470,6,288.31,2025-03-06
T00850,C1652,P105,7,178.4,2025-01-08
T00851,C1501,P347,8,370.06,2025-06-11
T00852,C1819,P266,1,455.03,2025-05-18
T00853,C1749,P426,5,306.42,2025-03-05
T00854,C1566,P457,7,449.88,2025-05-15
T00855,C1084,P156,3,93.97,2025-05-23
T00856,C1446,P184,6,83.04,2025-01-21
T00857,C1519,P578,8,147.45,2025-04-09
T00858,C1057,P487,8,130.81,2025-06-02
T00859,C1078,P585,5,405.08,2025-03-30
T00860,C1799,P361,9,91.24,2025-05-17
T00861,C1757,P193,5,437.27,2025-06-06
T00862,C1397,P568,3,341.76,2025-03-25
T00863,C1680,P494,8,182.71,2025-06-19
T00864,C1226,P421,5,194.49,2025-04-06
T00865,C1214,P333,7,313.79,2025-03-22
T00866,C1868,P139,2,384.26,2025-02-15
T00867,C1717,P249,5,400.32,2025-05-20
T00868,C1639,P118,6,215.15,2025-02-13
T00869,C1384,P474,8,471.35,2025-02-23
T00870,C1389,P466,10,178.75,2025-03-27
T00871,C1759,P385,9,93.41,2025-05-11
T00872,C1870,P595,4,355.61,2025-06-05
T00873,C1678,P564,4,105.96,2025-01-20
T00874,C1374,P278,5,428.41,2025-05-02
T00875,C1344,P566,6,110.95,2025-02-14
T00876,C1419,P445,3,138.39,2025-02-04
T00877,C1171,P359,10,55.88,2025-03-19
T00878,C1419,P598,4,160.09,2025-05-03
T00879,C1621,P419,8,20.31,2025-04-08
T00880,C1686,P427,3,445.49,2025-04-25
T00881,C1517,P295,10,238.59,2025-04-19
T00882,C1759,P330,7,436.95,2025-03-22
T00883,C1647,P176,9,190.97,2025-06-19
T00884,C1689,P439,10,166.42,2025-05-06
T00885,C1477,P471,1,364.29,2025-02-01
T00886,C1756,P227,7,474.13,2025-03-15
T00887,C1578,P224,10,158.27,2025-05-30
T00888,C1130,P216,10,27.2,2025-05-20
T00889,C1182,P108,7,246.1,2025-05-24
T00890,C1876,P280,1,207.64,2025-04-04
T00891,C1061,P127,5,491.31,2025-02-25
T00892,C1390,P366,7,268.19,2025-01-30
T00893,C1734,P324,3,429.78,2025-05-08
T00894,C1344,P531,9,129.22,2025-06-23
T00895,C1386,P440,1,415.38,2025-01-01
T00896,C1405,P217,1,23.76,2025-05-11
T00897,C1034,P129,9,133.63,2025-01-09
T00898,C1824,P420,7,284.04,2025-04-14
T00899,C1461,P197,2,107.29,2025-05-10
T00900,C1749,P180,4,327.1,2025-06-24
T00901,C1710,P243,1,133.87,2025-03-01
T00902,C1869,P334,7,14.06,2025-01-10
T00903,C1115,P519,5,91.47,2025-04-05
T00904,C1236,P559,1,95.96,2025-02-25
T00905,C1520,P220,7,190.78,2025-02-03
T00906,C1012,P215,3,297.78,2025-04-26
T00907,C1067,P396,6,347.98,2025-01-04
T00908,C1495,P503,1,336.06,2025-01-18
T00909,C1532,P189,3,164.03,2025-02-15
T00910,C1772,P265,3,10.74,2025-05-10
T00911,C1072,P583,4,62.91,2025-01-29
T00912,C1134,P331,2,151.1,2025-03-27
T00913,C1944,P565,7,215.54,2025-04-10
T00914,C1559,P509,9,428.95,2025-03-27
T00915,C1217,P159,1,282.73,2025-05-05
T00916,C1735,P282,4,79.33,2025-04-05
T00917,C1478,P121,2,348.53,2025-01-30
T00918,C1398,P425,1,353.15,2025-02-12
T00919,C1737,P392,8,88.24,2025-06-21
T00920,C1743,P217,4,161.6,2025-06-17
T00921,C1207,P488,5,276.47,2025-04-08
T00922,C1078,P514,6,176.41,2025-01-24
T00923,C1453,P411,3,261.64,2025-01-31
T00924,C1844,P457,9,284.97,2025-06-19
T00925,C1223,P276,5,374.29,2025-03-13
T00926,C1405,P178,6,158.99,2025-05-29
T00927,C1769,P520,8,331.13,2025-03-15
T00928,C1681,P238,4,312.54,2025-01-03
T00929,C1583,P268,7,90.31,2025-05-02
T00930,C1233,P363,3,254.86,2025-02-10
T00931,C1695,P565,5,152.79,2025-06-19
T00932,C1284,P243,7,78.31,2025-01-22
T00933,C1329,P446,10,443.95,2025-03-17
T00934,C1239,P194,9,259.88,2025-06-08
T00935,C1360,P276,2,132.74,2025-01-17
T00936,C1912,P260,10,412.34,2025-03-03
T00937,C1309,P480,9,498.6,2025-05-27
T00938,C1384,P464,2,118.03,2025-03-24
T00939,C1107,P404,10,429.85,2025-04-10
T00940,C1475,P245,7,98.13,2025-01-04
T00941,C1245,P268,3,404.32,2025-05-07
T00942,C1659,P444,3,18.15,2025-01-08
T00943,C1131,P355,6,26.24,2025-03-01
T00944,C1324,P506,4,80.45,2025-02-05
T00945,C1831,P492,10,251.35,2025-03-24
T00946,C1950,P143,4,406.53,2025-02-14
T00947,C1834,P318,9,417.55,2025-04-15
T00948,C1660,P303,6,459.83,2025-06-07
T00949,C1397,P478,1,179.48,2025-06-26
T00950,C1486,P433,4,425.12,2025-02-03
T00951,C1717,P384,5,361.29,2025-03-01
T00952,C1673,P114,5,44.25,2025-04-16
T00953,C1142,P224,8,164.94,2025-02-09
T00954,C1329,P454,7,472.42,2025-02-20
T00955,C1387,P542,10,334.95,2025-02-25
T00956,C1795,P403,10,162.63,2025-06-08
T00957,C1547,P116,8,224.47,2025-04-03
T00958,C1080,P153,6,439.82,2025-06-10
T00959,C1754,P318,10,432.45,2025-02-11
T00960,C1099,P330,3,342.46,2025-01-04
T00961,C1808,P501,2,95.66,2025-05-22
T00962,C1551,P195,10,265.06,2025-03-28
T00963,C1861,P188,2,33.77,2025-05-20
T00964,C1198,P453,8,359.15,2025-05-21
T00965,C1668,P242,3,268.87,2025-06-22
T00966,C1423,P502,1,330.79,2025-05-05
T00967,C1486,P156,4,232.76,2025-05-19
T00968,C1001,P371,5,25.85,2025-04-18
T00969,C1076,P542,3,147.47,2025-01-24
T00970,C1239,P145,9,436.96,2025-04-17
T00971,C1756,P310,4,391.57,2025-01-31
T00972,C1936,P334,9,213.56,2025-02-26
T00973,C1169,P185,8,91.25,2025-03-17
T00974,C1874,P221,7,368.69,2025-03-22
T00975,C1054,P370,10,377.89,2025-02-14
T00976,C1025,P258,6,224.13,2025-06-14
T00977,C1250,P409,8,382.29,2025-01-03
T00978,C1300,P484,7,87.33,2025-01-26
T00979,C1494,P230,2,107.43,2025-04-05
T00980,C1679,P172,3,417.48,2025-01-01
T00981,C1666,P186,4,136.61,2025-05-09
T00982,C1758,P333,6,48.52,2025-01-18
T00983,C1440,P565,2,206.02,2025-02-03
T00984,C1029,P330,9,288.83,2025-06-23
T00985,C1377,P493,1,213.27,2025-01-16
T00986,C1019,P466,5,448.9,2025-04-01
T00987,C1904,P182,1,202.05,2025-05-25
T00988,C1199,P225,5,28.59,2025-01-18
T00989,C1258,P397,2,166.69,2025-03-08
T00990,C1751,P162,10,269.34,2025-06-30
T00991,C1538,P218,1,87.37,2025-02-04
T00992,C1577,P459,3,54.66,2025-01-02
T00993,C1620,P158,1,355.18,2025-02-20
T00994,C1184,P478,1,467.65,2025-01-09
T00995,C1127,P100,8,449.0,2025-02-11
T00996,C1223,P594,2,372.78,2025-04-10
T00997,C1449,P372,7,301.39,2025-05-21
T00998,C1429,P491,1,258.89,2025-01-02
T00999,C1311,P371,1,272.06,2025-02-28
T01000,C1540,P414,6,302.19,2025-02-03
T01001,C1929,P563,1,273.48,2025-05-29
T01002,C1074,P598,6,81.18,2025-05-05
T01003,C1602,P563,5,351.1,2025-05-07
T01004,C1566,P295,6,177.17,2025-05-26
T01005,C1535,P283,6,173.89,2025-05-10
T01006,C1599,P181,5,10.47,2025-05-06
T01007,C1842,P280,6,277.81,2025-01-04
T01008,C1104,P439,8,24.4,2025-04-19
T01009,C1893,P361,7,264.33,2025-06-15
T01010,C1756,P415,9,207.93,2025-05-06
T01011,C1790,P576,6,346.84,2025-05-30
T01012,C1802,P239,5,284.61,2025-06-11
T01013,C1272,P434,9,419.12,2025-01-18
T01014,C1874,P257,6,218.61,2025-06-28
T01015,C1517,P528,2,33.52,2025-02-11
T01016,C1103,P196,2,345.84,2025-01-13
T01017,C1703,P260,10,94.14,2025-03-01
T01018,C1219,P222,6,322.57,2025-02-20
T01019,C1256,P223,4,107.23,2025-04-30
T01020,C1517,P411,6,168.34,2025-05-10
T01021,C1527,P261,2,358.47,2025-06-09
T01022,C1336,P357,7,66.15,2025-06-15
T01023,C1342,P342,5,346.24,2025-04-21
T01024,C1160,P413,5,265.32,2025-03-23
T01025,C1403,P493,9,366.91,2025-05-20
T01026,C1644,P408,8,25.91,2025-05-04
T01027,C1379,P166,6,161.33,2025-03-09
T01028,C1487,P131,9,92.4,2025-04-22
T01029,C1414,P312,9,337.56,2025-01-03
T01030,C1030,P529,3,95.39,2025-03-23
T01031,C1890,P463,4,183.36,2025-03-04
T01032,C1880,P520,1,59.14,2025-02-24
T01033,C1501,P244,1,494.66,2025-01-12
T01034,C1122,P586,1,302.28,2025-05-19
T01035,C1023,P263,3,168.72,2025-04-25
T01036,C1162,P205,10,252.58,2025-05-09
T01037,C1979,P323,1,90.43,2025-03-06
T01038,C1821,P217,7,215.08,2025-03-16
T01039,C1218,P462,3,57.3,2025-01-25
T01040,C1546,P307,10,447.61,2025-01-04
T01041,C1037,P473,1,429.38,2025-05-29
T01042,C1167,P567,10,103.79,2025-04-28
T01043,C1809,P285,7,265.21,2025-01-15
T01044,C1704,P317,5,232.38,2025-02-01
T01045,C1979,P244,6,445.25,2025-03-26
T01046,C1568,P154,2,77.73,2025-01-02
T01047,C1415,P516,8,105.52,2025-04-20
T01048,C1588,P321,1,77.19,2025-06-14
T01049,C1143,P278,7,223.69,2025-03-16
T01050,C1418,P397,10,145.88,2025-05-03
T01051,C1269,P526,9,464.5,2025-05-14
T01052,C1674,P170,10,464.59,2025-06-05
T01053,C1673,P514,5,257.11,2025-05-11
T01054,C1647,P198,3,289.49,2025-03-23
T01055,C1235,P482,2,331.76,2025-04-20
T01056,C1560,P361,7,117.32,2025-04-23
T01057,C1706,P191,6,222.99,2025-02-06
T01058,C1160,P468,5,315.24,2025-04-09
T01059,C1857,P145,7,410.3,2025-02-20
T01060,C1836,P218,10,227.61,2025-02-28
T01061,C1140,P317,4,181.1,2025-02-01
T01062,C1617,P196,1,80.23,2025-05-06
T01063,C1706,P521,3,391.9,2025-05-27
T01064,C1598,P195,10,55.32,2025-05-14
T01065,C1570,P196,2,368.28,2025-04-12
T01066,C1469,P272,2,440.37,2025-01-03
T01067,C1094,P265,4,250.11,2025-06-14
T01068,C1269,P479,10,297.88,2025-05-19
T01069,C1850,P335,8,233.41,2025-02-25
T01070,C1033,P306,3,85.06,2025-06-22
T01071,C1185,P537,7,13.31,2025-01-18
T01072,C1953,P382,5,104.82,2025-04-17
T01073,C1288,P124,5,117.16,2025-04-11
T01074,C1067,P243,4,188.11,2025-02-10
T01075,C1294,P197,3,13.48,2025-04-15
T01076,C1663,P334,2,221.0,2025-02-08
T01077,C1985,P379,1,332.11,2025-05-09
T01078,C1565,P113,1,344.29,2025-02-09
T01079,C1005,P283,2,146.2,2025-04-25
T01080,C1833,P167,3,494.07,2025-04-20
T01081,C1810,P300,9,246.78,2025-02-23
T01082,C1959,P569,10,322.59,2025-03-22
T01083,C1391,P511,7,247.64,2025-03-03
T01084,C1837,P317,1,213.76,2025-06-10
T01085,C1187,P258,9,271.61,2025-04-27
T01086,C1602,P148,7,161.16,2025-04-15
T01087,C1514,P297,5,444.54,2025-03-14
T01088,C1575,P232,3,407.28,2025-05-11
T01089,C1604,P418,2,30.47,2025-03-16
T01090,C1548,P185,8,413.58,2025-04-06
T01091,C1650,P515,7,476.52,2025-02-04
T01092,C1728,P252,4,494.88,2025-04-06
T01093,C1422,P595,6,140.22,2025-01-10
T01094,C1056,P226,6,177.4,2025-01-05
T01095,C1014,P123,7,276.25,2025-04-23
T01096,C1561,P110,4,383.24,2025-05-05
T01097,C1535,P302,2,24.92,2025-02-28
T01098,C1197,P424,2,448.49,2025-05-26
T01099,C1125,P201,7,280.04,2025-01-04
T01100,C1824,P159,7,273.31,2025-05-10
T01101,C1157,P498,6,57.23,2025-01-15
T01102,C1208,P553,7,484.22,2025-01-21
T01103,C1024,P364,9,171.22,2025-01-14
T01104,C1754,P494,4,165.03,2025-04-16
T01105,C1390,P500,9,48.38,2025-03-26
T01106,C1278,P585,10,55.43,2025-04-11
T01107,C1801,P103,9,460.06,2025-03-31
T01108,C1432,P400,4,112.32,2025-05-15
T01109,C1329,P205,10,358.54,2025-05-13
T01110,C1972,P377,7,497.28,2025-01-07
T01111,C1672,P590,8,33.32,2025-04-26
T01112,C1687,P397,9,139.25,2025-05-19
T01113,C1889,P485,6,375.97,2025-01-19
T01114,C1879,P592,2,428.6,2025-01-06
T01115,C1009,P582,5,121.54,2025-01-01
T01116,C1263,P260,3,419.15,2025-01-07
T01117,C1040,P535,1,184.73,2025-03-03
T01118,C1773,P339,7,26.91,2025-02-11
T01119,C1690,P397,8,111.36,2025-05-21
T01120,C1430,P494,5,229.55,2025-05-28
T01121,C1332,P272,7,91.87,2025-05-01
T01122,C1942,P279,1,32.45,2025-05-18
T01123,C1404,P167,4,192.46,2025-03-09
T01124,C1775,P489,6,95.88,2025-01-07
T01125,C1615,P108,10,27.27,2025-05-21
T01126,C1157,P101,8,151.39,2025-01-23
T01127,C1846,P126,2,415.98,2025-04-15
T01128,C1453,P178,3,291.49,2025-05-24
T01129,C1259,P502,7,31.31,2025-02-08
T01130,C1238,P576,8,349.24,2025-03-25
T01131,C1546,P244,1,176.84,2025-01-08
T01132,C1580,P454,4,65.14,2025-04-11
T01133,C1430,P178,1,336.11,2025-02-22
T01134,C1142,P344,6,343.78,2025-03-23
T01135,C1917,P219,6,301.34,2025-03-23
T01136,C1618,P154,6,220.03,2025-05-27
T01137,C1019,P472,1,290.06,2025-05-29
T01138,C1606,P303,3,452.18,2025-01-08
T01139,C1101,P206,6,169.15,2025-05-10
T01140,C1841,P227,4,272.44,2025-05-07
T01141,C1907,P571,2,265.63,2025-06-28
T01142,C1168,P153,1,51.49,2025-02-16
T01143,C1807,P205,2,287.54,2025-02-01
T01144,C1244,P277,2,374.35,2025-06-09
T01145,C1041,P527,8,63.11,2025-06-27
T01146,C1795,P358,8,205.87,2025-02-28
T01147,C1014,P517,6,98.6,2025-01-17
T01148,C1939,P178,10,400.36,2025-05-17
T01149,C1613,P553,9,445.8,2025-01-11
T01150,C1062,P271,2,63.07,2025-06-18
T01151,C1476,P472,4,185.08,2025-02-12
T01152,C1780,P107,4,124.88,2025-04-18
T01153,C1742,P501,6,475.79,2025-05-10
T01154,C1759,P328,7,92.04,2025-01-28
T01155,C1252,P282,5,339.94,2025-01-06
T01156,C1559,P367,4,274.74,2025-01-19
T01157,C1216,P187,3,270.14,2025-06-05
T01158,C1612,P599,10,318.28,2025-01-29
T01159,C1213,P158,9,145.46,2025-05-12
T01160,C1178,P165,8,63.86,2025-05-23
T01161,C1125,P448,6,343.52,2025-06-07
T01162,C1822,P282,3,364.79,2025-01-09
